Country,Year,Precipitation,Temperature,Ocurrences
NZL,1994,150.39066666666665,9.631731666666667,0.0
PAK,1994,35.6005225,20.1686375,1.0
PAN,1994,218.09534166666666,25.73510833333333,0.0
PER,1994,144.71608333333333,19.665241666666667,0.0
PHL,1994,183.541025,25.920575,0.0
PNG,1994,208.46966666666663,25.00838333333333,0.0
PRI,1994,136.47135,25.566799999999997,0.0
PRY,1994,95.10626666666667,24.120991666666665,0.0
PYF,1994,140.66675833333335,24.601483333333334,1.0
REU,1994,159.00796666666668,24.78826666666667,0.0
ROM,1994,46.51446666666667,10.304845833333335,0.0
RUS,1994,36.43121666666667,-6.084547500000002,0.0
SAU,1994,5.019145,25.174408333333332,0.0
SDN,1994,38.4127325,25.68735,0.0
SEN,1994,65.085615,27.985666666666663,0.0
SGP,1994,193.73467499999995,27.751350000000002,0.0
SLB,1994,251.52391666666665,25.585416666666664,0.0
SLE,1994,202.06379333333334,25.82490833333333,0.0
SLV,1994,110.04575416666667,24.41644166666667,0.0
SOM,1994,22.73052083333334,26.803291666666667,0.0
SRB,1994,55.66064166666666,11.669128333333333,0.0
SUR,1994,195.10356666666667,25.305925,0.0
SVK,1994,62.64825,9.068051666666666,0.0
SVN,1994,108.18931666666668,10.397155,0.0
SYC,1994,171.48919166666667,27.266349999999992,0.0
THA,1994,139.41033666666667,26.64335833333334,0.0
TKL,1994,234.2388666666666,28.204425,0.0
TLS,1994,129.32105666666666,25.050524999999997,0.0
TON,1994,131.88129166666667,24.402758333333335,0.0
TTO,1994,131.32846666666669,26.32036666666666,13.0
TUR,1994,47.143334166666655,11.857261666666666,0.0
TUV,1994,244.23541666666665,28.31849166666667,0.0
TZA,1994,83.60069250000001,22.490508333333338,0.0
UGA,1994,107.32318333333332,22.483716666666666,0.0
URY,1994,102.29630000000002,18.110675,0.0
USA,1994,55.63131666666666,7.3605833333333335,72.0
VCT,1994,241.58095000000006,54.008316666666666,0.0
VEN,1994,163.0971333333333,25.190158333333333,0.0
VGB,1994,143.52911666666668,26.376908333333333,0.0
VNM,1994,175.30154166666668,24.657141666666664,3.0
VUT,1994,197.17769999999996,23.621733333333335,0.0
WLF,1994,263.5271666666667,26.818241666666665,0.0
WSM,1994,293.2510833333333,26.837716666666665,0.0
YEM,1994,12.8370375,23.72951666666667,0.0
ZAF,1994,31.954662499999994,17.708558333333333,0.0
ZAR,1994,113.70134999999999,24.098975,0.0
ZMB,1994,63.264824999999995,22.31645833333333,0.0
ABW,1995,85.146135,28.62266666666666,0.0
AFG,1995,24.636796666666665,13.124963333333332,0.0
AGO,1995,72.8463375,22.01855833333333,0.0
AIA,1995,125.49565000000001,26.10205833333333,0.0
ALB,1995,86.97745583333334,11.239455000000001,0.0
ARG,1995,39.62055833333333,14.381900000000002,2.0
ASM,1995,251.32640833333332,27.534983333333333,0.0
ATG,1995,195.6755916666667,26.520608333333332,0.0
AUS,1995,43.84118833333334,21.607808333333335,4.0
AUT,1995,99.90879166666667,6.749838333333334,0.0
BEL,1995,68.08920833333333,10.6440075,0.0
BEN,1995,96.48977249999997,27.550874999999994,0.0
BFA,1995,63.80972166666666,28.343025,0.0
BGD,1995,196.25677500000003,25.40425,0.0
BGR,1995,63.90295833333334,10.6202475,0.0
BHS,1995,141.43140833333334,25.325083333333335,0.0
BIH,1995,101.48910999999998,9.709546666666666,0.0
BLZ,1995,192.905975,25.84738333333334,0.0
BMU,1995,125.0,21.59998333333333,0.0
BOL,1995,64.60342666666666,21.258699999999997,0.0
BRA,1995,148.73555833333333,25.370649999999998,6.0
BRB,1995,187.66505833333335,26.673683333333333,0.0
BRN,1995,298.64508333333333,25.629691666666663,0.0
BTN,1995,162.75240499999998,11.99668,0.0
CAF,1995,114.76196083333332,24.962666666666667,0.0
CAN,1995,37.711124999999996,-6.237994166666668,0.0
CHE,1995,141.92298333333335,7.081365833333334,0.0
CHN,1995,47.44546416666666,6.800045833333335,0.0
CIV,1995,118.50058833333333,26.617716666666663,0.0
CMR,1995,121.06209333333334,24.713091666666667,0.0
COG,1995,132.580975,24.591575000000002,0.0
COK,1995,173.33697500000002,24.368933333333334,0.0
COL,1995,229.3625916666667,24.59575,3.0
COM,1995,111.85044999999998,25.61638333333333,0.0
CRI,1995,281.40411666666665,50.51841666666667,0.0
CUB,1995,129.25592500000002,25.77746666666667,4.0
CYM,1995,131.84107500000002,27.649983333333328,0.0
CZE,1995,62.120758333333335,8.302524166666666,0.0
DEU,1995,63.983133333333335,9.379877500000001,0.0
DJI,1995,25.925146666666667,28.05576666666667,0.0
DMA,1995,274.19622499999997,25.20076666666667,0.0
DOM,1995,126.27168333333333,24.531716666666668,0.0
DZA,1995,6.439493333333332,23.296808333333335,0.0
ESP,1995,43.97195,14.352236666666668,0.0
FJI,1995,188.9828083333333,24.198708333333332,0.0
FRA,1995,72.9017,11.805999999999997,0.0
GAB,1995,149.06389666666666,25.127250000000004,0.0
GEO,1995,75.45811666666667,7.357463333333334,0.0
GHA,1995,97.09108583333334,27.644175,0.0
GIN,1995,141.35697916666666,25.896008333333327,0.0
GLP,1995,269.91637499999996,25.643199999999997,0.0
GMB,1995,75.64151333333335,27.788816666666662,0.0
GRC,1995,53.851775,13.74669,0.0
GRD,1995,150.19130833333335,26.93331666666666,0.0
GTM,1995,248.65060000000003,23.740441666666666,22.0
GUF,1995,187.66153333333332,25.762116666666667,0.0
GUM,1995,580.6317083333333,27.37075,0.0
GUY,1995,198.163225,26.201399999999996,0.0
HND,1995,188.47593333333336,23.96919166666666,2.0
HRV,1995,102.56630833333334,10.805170833333333,0.0
HTI,1995,131.85411666666667,25.169641666666674,0.0
IDN,1995,257.61949999999996,26.093841666666666,16.0
IND,1995,88.81776750000002,24.369850000000003,3.0
ISR,1995,13.291183333333334,19.674733333333336,0.0
ITA,1995,77.19413333333333,11.934774999999997,1.0
JAM,1995,197.94111666666666,25.57455,4.0
JPN,1995,124.98317499999997,11.02628,0.0
KEN,1995,56.56449166666667,24.87855,0.0
KHM,1995,149.6005291666667,27.460624999999997,0.0
KIR,1995,68.44788166666667,68.44788166666667,0.0
KNA,1995,176.580825,25.581225,0.0
KOR,1995,93.02081666666665,11.103354999999999,0.0
LAO,1995,152.731635,152.731635,0.0
LBN,1995,28.586365833333332,16.087211666666672,0.0
LBR,1995,206.73441916666664,25.48483333333333,1.0
LCA,1995,217.88187499999995,26.51755833333333,0.0
LKA,1995,130.85334999999998,27.196075000000004,0.0
MAC,1995,179.8893833333333,22.679375000000004,0.0
MDG,1995,125.01437499999999,22.73281666666667,0.0
MDV,1995,150.18845,28.163674999999998,0.0
MEX,1995,59.75343333333333,21.32385833333333,12.0
MHL,1995,243.3355,27.665833333333335,0.0
MLT,1995,42.1987325,19.103766666666665,0.0
MMR,1995,168.76922583333337,23.200583333333338,0.0
MNE,1995,103.85262166666668,8.638703333333334,0.0
MNP,1995,515.0579166666668,27.33333333333333,0.0
MOZ,1995,71.41111666666667,24.308683333333335,0.0
MSR,1995,201.72282499999994,26.432416666666665,0.0
MTQ,1995,267.82245,25.21965,0.0
MUS,1995,164.25721666666672,23.171866666666663,0.0
MYS,1995,284.934,25.64965833333333,10.0
MYT,1995,113.65542499999998,26.548441666666665,0.0
NCL,1995,115.739175,22.54986666666667,0.0
NGA,1995,97.28291916666667,26.989341666666665,0.0
NIC,1995,234.93112499999998,25.19045,1.0
NIU,1995,149.62064999999998,25.32915,0.0
NLD,1995,63.53925,10.271274166666666,0.0
NPL,1995,106.07642666666668,12.474017500000002,0.0
NRU,1995,153.39964166666667,27.858291666666663,0.0
NZL,1995,163.94241666666667,9.912722500000001,0.0
PAK,1995,29.164144166666663,20.014908333333334,0.0
PAN,1995,184.26056666666668,25.749683333333333,5.0
PER,1995,113.44190833333334,19.776316666666666,0.0
PHL,1995,210.94842500000001,25.831200000000006,1.0
PNG,1995,256.37050000000005,24.972716666666667,0.0
PRI,1995,150.11440833333333,25.624291666666664,0.0
PRY,1995,84.82191833333333,23.614716666666666,0.0
PYF,1995,154.226175,24.576925,0.0
REU,1995,139.67680000000004,31.004425,0.0
ROM,1995,60.71673333333333,8.9917425,0.0
RUS,1995,37.1118,-4.302720833333333,0.0
SAU,1995,7.784820833333334,25.003608333333336,0.0
SDN,1995,36.31954833333334,27.25103333333333,0.0
SEN,1995,54.595306666666666,28.30694166666667,10.0
SGP,1995,253.51666666666665,27.759425000000004,0.0
SLB,1995,252.75900000000001,25.648341666666667,0.0
SLE,1995,220.08815333333334,26.138300000000005,0.0
SLV,1995,169.8774408333333,24.030133333333335,0.0
SOM,1995,23.827680833333332,27.018158333333332,0.0
SRB,1995,69.83075416666668,10.403176666666667,0.0
SUR,1995,180.8710583333333,26.020666666666667,0.0
SVK,1995,65.0370075,7.975550000000001,0.0
SVN,1995,120.84950000000002,9.121015000000002,0.0
SYC,1995,150.03315833333332,27.252116666666666,0.0
THA,1995,132.85060666666666,26.531049999999997,18.0
TKL,1995,279.8056666666667,28.380016666666673,0.0
TLS,1995,159.98301916666665,25.57173333333333,0.0
TON,1995,114.58050000000001,25.394408333333335,0.0
TTO,1995,113.67126666666667,26.7359,3.0
TUR,1995,47.387249999999995,11.270902499999998,0.0
TUV,1995,254.81125,28.266208333333335,0.0
TZA,1995,77.31154833333333,22.95,0.0
UGA,1995,97.918725,23.34310833333333,0.0
URY,1995,93.30545,17.588291666666667,0.0
USA,1995,56.65291666666667,7.464395833333334,83.0
VCT,1995,302.15263333333337,54.8716,0.0
VEN,1995,171.07780000000002,25.726550000000003,0.0
VGB,1995,166.42229999999998,26.261483333333334,0.0
VNM,1995,152.734475,24.42288333333333,0.0
VUT,1995,152.17182500000004,24.31461666666667,0.0
WLF,1995,307.63258333333334,27.102449999999994,0.0
WSM,1995,266.50691666666665,27.203333333333333,0.0
YEM,1995,14.28584166666667,23.706641666666666,0.0
ZAF,1995,41.877472499999996,17.956675,0.0
ZAR,1995,119.59171666666667,24.466525,0.0
ZMB,1995,64.15412916666666,22.668274999999998,0.0
ABW,1996,71.88918916666665,28.4787,0.0
AFG,1996,25.616346666666672,12.6280025,0.0
AGO,1996,76.24960916666666,21.843933333333336,0.0
AIA,1996,143.80181666666667,25.795824999999997,0.0
ALB,1996,91.31858750000002,11.242713333333333,1.0
ARG,1996,49.12181666666666,14.442928333333334,16.0
ASM,1996,264.10440833333337,27.876633333333334,0.0
ATG,1996,220.45955833333338,26.242316666666664,0.0
AUS,1996,39.067566666666664,21.977449999999994,1.0
AUT,1996,104.7469,5.667845,0.0
BEL,1996,52.8190475,8.8471625,0.0
BEN,1996,87.91042333333333,27.675516666666667,0.0
BFA,1996,63.56708416666668,28.555183333333332,0.0
BGD,1996,190.20940749999997,25.300099999999997,0.0
BGR,1996,50.72988333333334,10.174529166666666,0.0
BHS,1996,121.52801666666666,24.962716666666665,0.0
BIH,1996,103.75326666666666,9.3022275,0.0
BLZ,1996,163.96775,25.374274999999997,0.0
BMU,1996,125.0,21.291641666666667,0.0
BOL,1996,85.58584083333334,20.751708333333333,1.0
BRA,1996,150.52627499999997,25.112758333333336,7.0
BRB,1996,184.40793333333338,26.606916666666667,0.0
BRN,1996,298.0421666666666,25.540274999999998,0.0
BTN,1996,147.78323583333335,11.705325,0.0
CAF,1996,115.95380666666667,25.068733333333327,0.0
CAN,1996,40.45205833333333,-6.828735000000001,0.0
CHE,1996,125.03643333333333,6.147772499999999,0.0
CHN,1996,49.02897666666667,6.407525,4.0
CIV,1996,117.27188333333334,26.562333333333328,0.0
CMR,1996,135.79185833333335,24.651700000000005,0.0
COG,1996,126.26168333333335,24.429083333333335,0.0
COK,1996,151.45313333333334,24.623108333333334,0.0
COL,1996,241.21808333333334,24.223591666666668,0.0
COM,1996,141.72900833333333,25.353375,0.0
CRI,1996,301.80535000000003,49.14641666666666,0.0
CUB,1996,118.05979166666668,25.077516666666668,3.0
CYM,1996,100.07481666666666,26.858333333333334,0.0
CZE,1996,56.75229166666668,6.639145833333334,0.0
DEU,1996,50.12468416666666,7.566515833333334,0.0
DJI,1996,11.61468,28.17990833333333,0.0
DMA,1996,303.67918333333336,25.176266666666663,0.0
DOM,1996,109.265375,24.26755,0.0
DZA,1996,8.816710000000002,23.159599999999998,0.0
ESP,1996,66.4807,13.549418333333334,0.0
FJI,1996,240.77128333333334,24.14793333333333,0.0
FRA,1996,70.63193333333334,10.895560833333333,0.0
GAB,1996,147.21846666666667,24.873091666666664,0.0
GEO,1996,71.36519166666668,6.6444175,0.0
GHA,1996,100.6927175,27.508750000000003,0.0
GIN,1996,140.98394750000003,26.116366666666664,0.0
GLP,1996,300.48758333333336,25.415950000000006,0.0
GMB,1996,73.552505,28.102474999999995,0.0
GRC,1996,57.532204166666666,13.410034166666668,0.0
GRD,1996,158.70815000000002,26.858324999999997,1.0
GTM,1996,223.11211666666665,23.344416666666664,1.0
GUF,1996,244.9276833333333,25.667391666666663,0.0
GUM,1996,712.0486666666666,27.392274999999998,0.0
GUY,1996,212.7129083333333,25.823125,0.0
HND,1996,170.45975833333333,23.51365,0.0
HRV,1996,101.77638333333333,10.213868333333332,0.0
HTI,1996,120.595725,24.725683333333336,0.0
IDN,1996,243.65741666666665,26.112266666666667,0.0
IND,1996,85.27123916666667,24.450816666666668,4.0
ISR,1996,18.0404575,20.124750000000002,0.0
ITA,1996,93.9979,11.784149999999999,18.0
JAM,1996,221.030025,24.810525,0.0
JPN,1996,112.74475833333334,10.600161666666667,1.0
KEN,1996,44.27712333333333,24.80931666666667,0.0
KHM,1996,154.29530333333335,26.99951666666667,0.0
KIR,1996,49.32800333333332,49.32800333333332,0.0
KNA,1996,201.82883333333334,25.260416666666668,0.0
KOR,1996,100.43019166666669,10.937595000000002,0.0
LAO,1996,160.19470500000003,160.19470500000003,0.0
LBN,1996,43.24632166666667,16.371172499999997,0.0
LBR,1996,204.4435083333333,25.610025000000004,0.0
LCA,1996,237.7766,26.629583333333333,0.0
LKA,1996,143.31158250000001,27.070916666666673,5.0
MAC,1996,169.21350166666667,22.821833333333334,0.0
MDG,1996,123.96457500000001,22.559183333333333,0.0
MDV,1996,181.53227500000003,28.039675000000003,0.0
MEX,1996,58.614399166666665,21.216716666666667,44.0
MHL,1996,234.66600833333337,27.894183333333334,0.0
MLT,1996,45.732947499999995,19.00124166666667,0.0
MMR,1996,182.1310258333333,22.946175,0.0
MNE,1996,110.57431666666666,8.599178333333333,0.0
MNP,1996,567.2080833333333,27.341666666666665,0.0
MOZ,1996,84.091605,23.93528333333333,0.0
MSR,1996,227.37185833333334,26.149075,0.0
MTQ,1996,296.135875,25.263074999999997,1.0
MUS,1996,112.08676666666666,23.032574999999998,0.0
MYS,1996,274.8335833333333,25.563924999999998,0.0
MYT,1996,141.11648333333332,26.221541666666667,0.0
NCL,1996,157.63775,22.528116666666666,0.0
NGA,1996,103.98465500000002,27.00916666666667,0.0
NIC,1996,235.82477500000002,24.736766666666668,0.0
NIU,1996,177.85806666666667,25.429166666666664,0.0
NLD,1996,47.031222500000005,8.392144166666666,0.0
NPL,1996,101.08103416666665,12.760775833333334,0.0
NRU,1996,110.55798333333331,27.84996666666667,0.0
NZL,1996,147.40194166666666,9.870281666666667,0.0
PAK,1996,28.122938333333334,19.912235,0.0
PAN,1996,197.57021666666665,25.10875,0.0
PER,1996,133.045475,19.21454166666667,1.0
PHL,1996,208.93342500000003,25.659966666666673,0.0
PNG,1996,274.30475,25.013816666666667,0.0
PRI,1996,138.76615833333332,25.12669166666667,3.0
PRY,1996,106.21309166666667,23.078258333333334,0.0
PYF,1996,140.84704166666666,24.212416666666666,6.0
REU,1996,115.00276666666667,30.82144166666667,0.0
ROM,1996,56.63272499999999,8.528107500000003,0.0
RUS,1996,34.94703333333333,-5.8713291666666665,0.0
SAU,1996,6.947838333333334,25.366641666666666,0.0
SDN,1996,34.866135,27.447666666666663,0.0
SEN,1996,55.16189000000001,28.651275,10.0
SGP,1996,234.82874999999999,27.68301666666667,2.0
SLB,1996,252.68241666666668,25.622741666666666,0.0
SLE,1996,196.150525,26.22063333333333,0.0
SLV,1996,166.99228083333333,23.639691666666668,0.0
SOM,1996,18.694040833333336,26.960074999999993,0.0
SRB,1996,69.45570833333333,9.835361666666667,0.0
SUR,1996,214.31595833333333,25.793566666666663,0.0
SVK,1996,67.30395833333333,6.7980725,0.0
SVN,1996,123.25811666666668,8.431709999999999,0.0
SYC,1996,141.810275,27.106766666666662,0.0
THA,1996,146.427865,26.15676666666667,0.0
TKL,1996,207.7844,28.771083333333337,0.0
TLS,1996,139.65717083333337,25.444958333333336,0.0
TON,1996,165.32799166666663,25.505283333333335,0.0
TTO,1996,133.74215833333332,26.32524166666667,2.0
TUR,1996,51.00342499999999,11.526095833333335,0.0
TUV,1996,231.74124999999995,28.218500000000002,0.0
TZA,1996,78.81531916666667,22.794674999999998,0.0
UGA,1996,108.52954999999999,23.018983333333335,0.0
URY,1996,91.67733333333332,17.74301583333333,0.0
USA,1996,58.60108333333332,6.724854166666666,36.0
VCT,1996,317.53596666666675,54.90160000000002,0.0
VEN,1996,179.02369166666668,25.589416666666665,0.0
VGB,1996,162.17281666666668,25.889124999999996,0.0
VNM,1996,160.02798333333334,24.126791666666666,1.0
VUT,1996,181.07803333333334,24.09969166666667,0.0
WLF,1996,281.73296666666664,27.053091666666663,0.0
WSM,1996,314.07425000000006,27.819833333333335,0.0
YEM,1996,15.216214999999998,23.767983333333333,0.0
ZAF,1996,48.05103583333334,17.365748333333332,0.0
ZAR,1996,109.1214,24.239275000000003,0.0
ZMB,1996,77.40239416666668,22.407674999999998,0.0
ABW,1997,35.2174075,28.684216666666668,0.0
AFG,1997,28.322820000000004,12.898770833333332,0.0
AGO,1997,86.18923083333334,22.076425,0.0
AIA,1997,136.5728083333333,25.883291666666665,0.0
ALB,1997,67.93781249999999,11.593173333333333,0.0
ARG,1997,52.019291666666675,14.781023333333335,0.0
ASM,1997,208.2494,27.693316666666664,0.0
ATG,1997,191.84203333333335,26.575233333333333,0.0
AUS,1997,43.32812499999999,21.728008333333335,11.0
AUT,1997,91.72343333333333,6.8161491666666665,0.0
BEL,1997,64.6115075,10.435981666666668,0.0
BEN,1997,85.8384575,27.582675,0.0
BFA,1997,60.92115416666667,28.535866666666667,0.0
BGD,1997,192.99324083333332,24.836016666666666,1.0
BGR,1997,55.64834583333333,10.087664166666666,0.0
BHS,1997,119.4783,25.69844166666667,0.0
BIH,1997,81.51581666666667,9.885925833333333,0.0
BLZ,1997,166.86270833333333,26.10524166666666,1.0
BMU,1997,125.0,21.31664166666667,0.0
BOL,1997,92.23953333333334,21.15235,2.0
BRA,1997,149.63879999999997,25.429391666666664,10.0
BRB,1997,151.04030833333334,26.612241666666666,0.0
BRN,1997,221.10386666666662,25.77665,0.0
BTN,1997,157.73588083333334,10.890283333333334,0.0
CAF,1997,114.87388750000001,25.183233333333334,0.0
CAN,1997,40.06356666666667,-6.206834166666667,0.0
CHE,1997,117.09145,7.262668333333333,0.0
CHN,1997,46.80834166666667,6.876461666666668,1.0
CIV,1997,100.12405333333335,26.60761666666666,1.0
CMR,1997,139.20318916666668,24.711775000000003,0.0
COG,1997,138.45228333333336,24.60983333333333,0.0
COK,1997,110.63844999999999,23.916183333333336,0.0
COL,1997,198.26716666666664,24.585916666666666,2.0
COM,1997,120.650575,25.675449999999998,0.0
CRI,1997,246.9430583333333,50.50806666666666,1.0
CUB,1997,106.7138833333333,25.848975000000006,16.0
CYM,1997,80.41665,27.708316666666665,1.0
CZE,1997,57.83584166666666,8.007401666666667,0.0
DEU,1997,53.384293333333325,9.306231666666667,0.0
DJI,1997,17.617863333333332,28.03513333333333,0.0
DMA,1997,212.49054166666667,25.523075000000002,0.0
DOM,1997,97.98405000000001,24.96108333333333,0.0
DZA,1997,7.322305000000001,23.433508333333332,0.0
ESP,1997,64.39517166666666,14.418880833333333,0.0
FJI,1997,240.14797500000006,24.335224999999998,0.0
FRA,1997,65.36015,11.856218333333333,0.0
GAB,1997,150.43887583333336,24.868641666666665,1.0
GEO,1997,76.29164166666668,6.487129166666667,0.0
GHA,1997,99.27579166666668,27.5295,0.0
GIN,1997,140.39865333333333,26.04846666666667,0.0
GLP,1997,230.58748333333335,25.821541666666672,0.0
GMB,1997,78.81266749999999,28.095825,0.0
GRC,1997,47.688903333333336,13.483150833333333,0.0
GRD,1997,103.63315833333333,27.308283333333332,0.0
GTM,1997,198.85209166666667,24.168474999999997,0.0
GUF,1997,214.69952500000002,25.827924999999997,10.0
GUM,1997,751.10025,27.327683333333336,0.0
GUY,1997,179.18779166666664,26.224283333333336,0.0
HND,1997,139.63759166666668,24.29276666666667,0.0
HRV,1997,84.19958333333334,10.848564166666668,0.0
HTI,1997,96.60628333333334,25.467608333333335,0.0
IDN,1997,182.99215,26.179975,4.0
IND,1997,85.70254583333333,23.976675,64.0
ISR,1997,24.551551666666665,19.401616666666666,0.0
ITA,1997,70.96001666666668,12.4885775,1.0
JAM,1997,127.62356666666666,25.7675,0.0
JPN,1997,132.07481666666666,11.269165833333334,0.0
KEN,1997,84.8521025,24.86849166666666,0.0
KHM,1997,135.037325,27.470850000000002,0.0
KIR,1997,79.27849166666668,79.27849166666668,0.0
KNA,1997,174.70197499999998,25.510416666666668,0.0
KOR,1997,111.6509416666667,11.672169166666668,0.0
LAO,1997,148.8744166666667,148.8744166666667,0.0
LBN,1997,43.74,15.492444999999998,0.0
LBR,1997,164.93845000000002,25.636058333333335,0.0
LCA,1997,160.375625,26.9231,0.0
LKA,1997,158.10723833333333,27.130358333333334,0.0
MAC,1997,224.68983333333335,22.740058333333337,0.0
MDG,1997,127.2331416666667,22.75936666666667,0.0
MDV,1997,179.1753,28.171583333333334,0.0
MEX,1997,58.64447499999999,21.037233333333333,15.0
MHL,1997,251.10766666666666,27.757949999999994,0.0
MLT,1997,43.60291333333333,19.307291666666668,0.0
MMR,1997,175.68048166666668,22.811725,0.0
MNE,1997,84.56271666666667,9.054789999999999,0.0
MNP,1997,605.441,27.316658333333333,0.0
MOZ,1997,93.98607499999999,23.97135833333333,0.0
MSR,1997,194.75553333333335,26.48566666666666,0.0
MTQ,1997,201.2478,25.585575000000002,0.0
MUS,1997,140.15801666666667,23.248050000000003,0.0
MYS,1997,205.01833333333335,25.84669166666667,0.0
MYT,1997,97.09974083333333,26.560558333333336,0.0
NCL,1997,100.05773333333332,21.987891666666666,0.0
NGA,1997,99.69220416666668,26.955183333333334,0.0
NIC,1997,158.77959166666668,25.443166666666666,0.0
NIU,1997,187.558075,25.045791666666663,0.0
NLD,1997,56.17982583333333,10.128565833333331,0.0
NPL,1997,118.15564333333333,11.886325833333332,0.0
NRU,1997,254.2748333333333,27.791641666666663,0.0
NZL,1997,139.11745,9.664622499999998,0.0
PAK,1997,31.1676575,19.546385,0.0
PAN,1997,195.00560000000004,25.682358333333337,0.0
PER,1997,128.7442583333333,20.070333333333338,0.0
PHL,1997,157.90759999999997,25.78730833333333,0.0
PNG,1997,257.83958333333334,24.930624999999996,0.0
PRI,1997,117.42307499999998,25.252191666666672,1.0
PRY,1997,111.62264166666667,23.999708333333334,0.0
PYF,1997,128.19029166666667,24.300116666666664,42.0
REU,1997,145.14577500000001,27.813158333333334,0.0
ROM,1997,60.93938333333333,8.50372,0.0
RUS,1997,37.036233333333335,-5.470025000000001,0.0
SAU,1997,6.844650000000001,24.784625000000002,0.0
SDN,1997,35.20786583333333,26.96581666666667,0.0
SEN,1997,55.010285833333334,28.68823333333333,0.0
SGP,1997,112.21631666666667,28.275375,0.0
SLB,1997,252.3695,25.543950000000006,0.0
SLE,1997,189.17661666666666,26.271849999999997,0.0
SLV,1997,120.0483675,24.560216666666665,0.0
SOM,1997,31.22497833333333,26.849150000000005,0.0
SRB,1997,61.37490833333334,10.113842499999999,0.0
SUR,1997,173.65022499999998,26.12045,0.0
SVK,1997,60.4068,7.543769166666666,0.0
SVN,1997,100.482275,9.308090833333335,0.0
SYC,1997,148.53380833333333,27.39363333333333,0.0
THA,1997,113.96942666666666,26.65109166666667,3.0
TKL,1997,223.60783333333333,28.68358333333333,0.0
TLS,1997,124.61496249999999,25.41135,0.0
TON,1997,144.33983333333333,25.095650000000003,0.0
TTO,1997,129.45944166666666,26.36340833333333,0.0
TUR,1997,49.52599166666667,10.658511666666667,0.0
TUV,1997,279.8059166666667,28.311366666666668,0.0
TZA,1997,94.25083000000001,23.081099999999996,0.0
UGA,1997,107.51592000000001,23.464716666666664,0.0
URY,1997,113.19477499999999,18.2441,0.0
USA,1997,55.73578333333334,7.071867500000001,176.0
VCT,1997,223.64613333333332,55.501650000000005,0.0
VEN,1997,149.07527499999998,25.785108333333337,3.0
VGB,1997,140.42896666666667,25.738450000000004,0.0
VNM,1997,150.89571666666666,24.560958333333332,0.0
VUT,1997,189.47753333333335,23.859741666666665,0.0
WLF,1997,267.68725,26.82665,0.0
WSM,1997,254.8984,27.662274999999998,0.0
YEM,1997,15.445929166666666,23.779583333333335,0.0
ZAF,1997,40.975025,17.72246666666667,0.0
ZAR,1997,127.67354166666668,24.643383333333333,0.0
ZMB,1997,86.63057333333332,22.612275,0.0
ABW,1998,61.13106333333334,28.782341666666664,0.0
AFG,1998,28.507792499999997,13.215791666666668,0.0
AGO,1998,80.44210416666665,22.231225,0.0
AIA,1998,168.378975,26.341641666666664,0.0
ALB,1998,77.78605,11.970842500000002,0.0
ARG,1998,49.94856666666666,14.514306666666668,7.0
ASM,1998,117.461575,28.200000000000003,0.0
ATG,1998,246.19126666666668,26.973691666666667,0.0
AUS,1998,46.26643333333334,22.300841666666667,0.0
AUT,1998,97.733275,7.104209166666667,0.0
BEL,1998,83.36386666666667,10.306044166666668,0.0
BEN,1998,96.33565666666668,28.108466666666672,0.0
BFA,1998,68.03236,28.943399999999997,0.0
BGD,1998,232.12705166666663,25.519816666666667,1.0
BGR,1998,60.64563333333333,10.831348333333333,0.0
BHS,1998,95.39983333333333,25.771999999999995,0.0
BIH,1998,88.28961666666667,10.1470675,0.0
BLZ,1998,189.26688333333337,26.063100000000002,0.0
BMU,1998,125.0,21.608316666666667,0.0
BOL,1998,83.3689525,21.2537,1.0
BRA,1998,144.08468333333337,25.769966666666665,18.0
BRB,1998,233.28875000000002,27.03725,0.0
BRN,1998,269.4458583333334,26.181974999999998,0.0
BTN,1998,163.25970166666664,12.245743333333335,0.0
CAF,1998,118.93656416666664,25.8108,0.0
CAN,1998,38.29109166666666,-4.540842499999999,0.0
CHE,1998,117.41445,7.202416666666668,0.0
CHN,1998,53.602606666666674,7.497014999999998,1.0
CIV,1998,107.22634166666667,27.15721666666667,3.0
CMR,1998,128.94696666666667,25.445874999999997,0.0
COG,1998,133.35445,25.229233333333337,0.0
COK,1998,94.07642499999999,24.204325,0.0
COL,1998,230.400875,24.894724999999998,1.0
COM,1998,100.6574,26.053216666666668,0.0
CRI,1998,262.3586166666667,50.69480000000001,0.0
CUB,1998,94.43490833333334,26.051075,1.0
CYM,1998,107.51623333333335,28.058283333333332,1.0
CZE,1998,56.76575,8.602443333333333,0.0
DEU,1998,66.889225,9.512269166666666,0.0
DJI,1998,19.151458333333334,28.678250000000002,0.0
DMA,1998,307.6537916666667,25.9121,0.0
DOM,1998,151.1438666666667,25.11469166666667,0.0
DZA,1998,5.361902499999999,23.554241666666666,0.0
ESP,1998,39.986758333333334,13.987028333333335,0.0
FJI,1998,182.02265833333334,24.450858333333333,0.0
FRA,1998,67.44111666666666,11.705648333333334,0.0
GAB,1998,165.1229608333333,25.622083333333332,0.0
GEO,1998,70.439025,7.569825833333333,0.0
GHA,1998,80.6201,28.082758333333334,0.0
GIN,1998,145.81318083333335,26.66819166666666,0.0
GLP,1998,317.54064166666666,26.210233333333335,0.0
GMB,1998,77.34227083333333,28.628824999999996,0.0
