VECTOR,OCCURRENCE_ID,YEAR,COUNTRY,COUNTRY_ID
Aedes aegypti,9316,2013.0,Brazil,BRA
Aedes aegypti,9317,2013.0,Brazil,BRA
Aedes aegypti,9318,2013.0,Brazil,BRA
Aedes aegypti,9319,2013.0,Brazil,BRA
Aedes aegypti,9320,2013.0,Brazil,BRA
Aedes aegypti,9321,2013.0,Brazil,BRA
Aedes aegypti,9322,2013.0,Brazil,BRA
Aedes aegypti,9323,2013.0,Brazil,BRA
Aedes aegypti,9324,2013.0,Brazil,BRA
Aedes aegypti,9325,2013.0,Brazil,BRA
Aedes aegypti,9326,2013.0,Brazil,BRA
Aedes aegypti,9327,2013.0,Brazil,BRA
Aedes aegypti,9328,2013.0,Brazil,BRA
Aedes aegypti,9329,2013.0,Brazil,BRA
Aedes aegypti,9330,2013.0,Brazil,BRA
Aedes aegypti,9331,2013.0,Brazil,BRA
Aedes aegypti,9332,2013.0,Brazil,BRA
Aedes aegypti,9333,2013.0,Brazil,BRA
Aedes aegypti,9334,2013.0,Brazil,BRA
Aedes aegypti,9335,2013.0,Brazil,BRA
Aedes aegypti,9336,2013.0,Brazil,BRA
Aedes aegypti,9337,2013.0,Brazil,BRA
Aedes aegypti,9338,2013.0,Brazil,BRA
Aedes aegypti,9339,2013.0,Brazil,BRA
Aedes aegypti,9340,2013.0,Brazil,BRA
Aedes aegypti,9341,2013.0,Brazil,BRA
Aedes aegypti,9342,2013.0,Brazil,BRA
Aedes aegypti,9343,2013.0,Brazil,BRA
Aedes aegypti,9344,2013.0,Brazil,BRA
Aedes aegypti,9345,2013.0,Brazil,BRA
Aedes aegypti,9346,2013.0,Brazil,BRA
Aedes aegypti,9347,2013.0,Brazil,BRA
Aedes aegypti,9348,2013.0,Brazil,BRA
Aedes aegypti,9349,2013.0,Brazil,BRA
Aedes aegypti,9350,2013.0,Brazil,BRA
Aedes aegypti,9351,2013.0,Brazil,BRA
Aedes aegypti,9352,2013.0,Brazil,BRA
Aedes aegypti,9353,2013.0,Brazil,BRA
Aedes aegypti,9354,2013.0,Brazil,BRA
Aedes aegypti,9355,2013.0,Brazil,BRA
Aedes aegypti,9356,2013.0,Brazil,BRA
Aedes aegypti,9357,2013.0,Brazil,BRA
Aedes aegypti,9358,2013.0,Brazil,BRA
Aedes aegypti,9359,2013.0,Brazil,BRA
Aedes aegypti,9360,2013.0,Brazil,BRA
Aedes aegypti,9361,2013.0,Brazil,BRA
Aedes aegypti,9362,2013.0,Brazil,BRA
Aedes aegypti,9363,2013.0,Brazil,BRA
Aedes aegypti,9364,2013.0,Brazil,BRA
Aedes aegypti,9365,2013.0,Brazil,BRA
Aedes aegypti,9366,2013.0,Brazil,BRA
Aedes aegypti,9367,2013.0,Brazil,BRA
Aedes aegypti,9368,2013.0,Brazil,BRA
Aedes aegypti,9369,2013.0,Brazil,BRA
Aedes aegypti,9370,2013.0,Brazil,BRA
Aedes aegypti,9371,2013.0,Brazil,BRA
Aedes aegypti,9372,2013.0,Brazil,BRA
Aedes aegypti,9373,2013.0,Brazil,BRA
Aedes aegypti,9374,2013.0,Brazil,BRA
Aedes aegypti,9375,2013.0,Brazil,BRA
Aedes aegypti,9376,2013.0,Brazil,BRA
Aedes aegypti,9377,2013.0,Brazil,BRA
Aedes aegypti,9378,2013.0,Brazil,BRA
Aedes aegypti,9379,2013.0,Brazil,BRA
Aedes aegypti,9380,2013.0,Brazil,BRA
Aedes aegypti,9381,2013.0,Brazil,BRA
Aedes aegypti,9382,2013.0,Brazil,BRA
Aedes aegypti,9383,2013.0,Brazil,BRA
Aedes aegypti,9384,2013.0,Brazil,BRA
Aedes aegypti,9385,2013.0,Brazil,BRA
Aedes aegypti,9386,2013.0,Brazil,BRA
Aedes aegypti,9387,2013.0,Brazil,BRA
Aedes aegypti,9388,2013.0,Brazil,BRA
Aedes aegypti,9389,2013.0,Brazil,BRA
Aedes aegypti,9390,2013.0,Brazil,BRA
Aedes aegypti,9391,2013.0,Brazil,BRA
Aedes aegypti,9392,2013.0,Brazil,BRA
Aedes aegypti,9393,2013.0,Brazil,BRA
Aedes aegypti,9394,2013.0,Brazil,BRA
Aedes aegypti,9395,2013.0,Brazil,BRA
Aedes aegypti,9396,2013.0,Brazil,BRA
Aedes aegypti,9397,2013.0,Brazil,BRA
Aedes aegypti,9398,2013.0,Brazil,BRA
Aedes aegypti,9399,2013.0,Brazil,BRA
Aedes aegypti,9400,2013.0,Brazil,BRA
Aedes aegypti,9401,2013.0,Brazil,BRA
Aedes aegypti,9402,2013.0,Brazil,BRA
Aedes aegypti,9403,2013.0,Brazil,BRA
Aedes aegypti,9404,2013.0,Brazil,BRA
Aedes aegypti,9405,2013.0,Brazil,BRA
Aedes aegypti,9406,2013.0,Brazil,BRA
Aedes aegypti,9407,2013.0,Brazil,BRA
Aedes aegypti,9408,2013.0,Brazil,BRA
Aedes aegypti,9409,2013.0,Brazil,BRA
Aedes aegypti,9410,2013.0,Brazil,BRA
Aedes aegypti,9411,2013.0,Brazil,BRA
Aedes aegypti,9412,2013.0,Brazil,BRA
Aedes aegypti,9413,2013.0,Brazil,BRA
Aedes aegypti,9414,2013.0,Brazil,BRA
Aedes aegypti,9415,2013.0,Brazil,BRA
Aedes aegypti,9416,2013.0,Brazil,BRA
Aedes aegypti,9417,2013.0,Brazil,BRA
Aedes aegypti,9418,2013.0,Brazil,BRA
Aedes aegypti,9419,2013.0,Brazil,BRA
Aedes aegypti,9420,2013.0,Brazil,BRA
Aedes aegypti,9421,2013.0,Brazil,BRA
Aedes aegypti,9422,2013.0,Brazil,BRA
Aedes aegypti,9423,2013.0,Brazil,BRA
Aedes aegypti,9424,2013.0,Brazil,BRA
Aedes aegypti,9425,2013.0,Brazil,BRA
Aedes aegypti,9426,2013.0,Brazil,BRA
Aedes aegypti,9427,2013.0,Brazil,BRA
Aedes aegypti,9428,2013.0,Brazil,BRA
Aedes aegypti,9429,2013.0,Brazil,BRA
Aedes aegypti,9430,2013.0,Brazil,BRA
Aedes aegypti,9431,2013.0,Brazil,BRA
Aedes aegypti,9432,2013.0,Brazil,BRA
Aedes aegypti,9433,2013.0,Brazil,BRA
Aedes aegypti,9434,2013.0,Brazil,BRA
Aedes aegypti,9435,2013.0,Brazil,BRA
Aedes aegypti,9436,2013.0,Brazil,BRA
Aedes aegypti,9437,2013.0,Brazil,BRA
Aedes aegypti,9438,2013.0,Brazil,BRA
Aedes aegypti,9439,2013.0,Brazil,BRA
Aedes aegypti,9440,2013.0,Brazil,BRA
Aedes aegypti,9441,2013.0,Brazil,BRA
Aedes aegypti,9442,2013.0,Brazil,BRA
Aedes aegypti,9443,2013.0,Brazil,BRA
Aedes aegypti,9444,2013.0,Brazil,BRA
Aedes aegypti,9445,2013.0,Brazil,BRA
Aedes aegypti,9446,2013.0,Brazil,BRA
Aedes aegypti,9447,2013.0,Brazil,BRA
Aedes aegypti,9448,2013.0,Brazil,BRA
Aedes aegypti,9449,2013.0,Brazil,BRA
Aedes aegypti,9450,2013.0,Brazil,BRA
Aedes aegypti,9451,2013.0,Brazil,BRA
Aedes aegypti,9452,2013.0,Brazil,BRA
Aedes aegypti,9453,2013.0,Brazil,BRA
Aedes aegypti,9454,2013.0,Brazil,BRA
Aedes aegypti,9455,2013.0,Brazil,BRA
Aedes aegypti,9456,2013.0,Brazil,BRA
Aedes aegypti,9457,2013.0,Brazil,BRA
Aedes aegypti,9458,2013.0,Brazil,BRA
Aedes aegypti,9459,2013.0,Brazil,BRA
Aedes aegypti,9460,2013.0,Brazil,BRA
Aedes aegypti,9461,2013.0,Brazil,BRA
Aedes aegypti,9462,2013.0,Brazil,BRA
Aedes aegypti,9463,2013.0,Brazil,BRA
Aedes aegypti,9464,2013.0,Brazil,BRA
Aedes aegypti,9465,2013.0,Brazil,BRA
Aedes aegypti,9466,2013.0,Brazil,BRA
Aedes aegypti,9467,2013.0,Brazil,BRA
Aedes aegypti,9468,2013.0,Brazil,BRA
Aedes aegypti,9469,2013.0,Brazil,BRA
Aedes aegypti,9470,2013.0,Brazil,BRA
Aedes aegypti,9471,2013.0,Brazil,BRA
Aedes aegypti,9472,2013.0,Brazil,BRA
Aedes aegypti,9473,2013.0,Brazil,BRA
Aedes aegypti,9474,2013.0,Brazil,BRA
Aedes aegypti,9475,2013.0,Brazil,BRA
Aedes aegypti,9476,2013.0,Brazil,BRA
Aedes aegypti,9477,2013.0,Brazil,BRA
Aedes aegypti,9478,2013.0,Brazil,BRA
Aedes aegypti,9479,2013.0,Brazil,BRA
Aedes aegypti,9480,2013.0,Brazil,BRA
Aedes aegypti,9481,2013.0,Brazil,BRA
Aedes aegypti,9482,2013.0,Brazil,BRA
Aedes aegypti,9483,2013.0,Brazil,BRA
Aedes aegypti,9484,2013.0,Brazil,BRA
Aedes aegypti,9485,2013.0,Indonesia,IDN
Aedes aegypti,9486,2013.0,Brazil,BRA
Aedes aegypti,9487,2013.0,Brazil,BRA
Aedes aegypti,9488,2013.0,Brazil,BRA
Aedes aegypti,9489,2013.0,Brazil,BRA
Aedes aegypti,9490,2013.0,Brazil,BRA
Aedes aegypti,9491,2013.0,Brazil,BRA
Aedes aegypti,9492,2013.0,Brazil,BRA
Aedes aegypti,9493,2013.0,Brazil,BRA
Aedes aegypti,9494,2013.0,Brazil,BRA
Aedes aegypti,9495,2013.0,Brazil,BRA
Aedes aegypti,9496,2013.0,Brazil,BRA
Aedes aegypti,9497,2013.0,Brazil,BRA
Aedes aegypti,9498,2013.0,Brazil,BRA
Aedes aegypti,9499,2013.0,Brazil,BRA
Aedes aegypti,9500,2013.0,Brazil,BRA
Aedes aegypti,9501,2013.0,Brazil,BRA
Aedes aegypti,9502,2013.0,Brazil,BRA
Aedes aegypti,9503,2013.0,Brazil,BRA
Aedes aegypti,9504,2013.0,Brazil,BRA
Aedes aegypti,9505,2013.0,Brazil,BRA
Aedes aegypti,9506,2013.0,Brazil,BRA
Aedes aegypti,9507,2013.0,Brazil,BRA
Aedes aegypti,9508,2013.0,Brazil,BRA
Aedes aegypti,9509,2013.0,Brazil,BRA
Aedes aegypti,9510,2013.0,Brazil,BRA
Aedes aegypti,9511,2013.0,Brazil,BRA
Aedes aegypti,9512,2013.0,Indonesia,IDN
Aedes aegypti,9513,2013.0,Brazil,BRA
Aedes aegypti,9514,2013.0,Brazil,BRA
Aedes aegypti,9515,2013.0,Brazil,BRA
Aedes aegypti,9516,2013.0,Brazil,BRA
Aedes aegypti,9517,2013.0,Brazil,BRA
Aedes aegypti,9518,2013.0,Brazil,BRA
Aedes aegypti,9519,2013.0,Brazil,BRA
Aedes aegypti,9520,2013.0,Brazil,BRA
Aedes aegypti,9521,2013.0,Brazil,BRA
Aedes aegypti,9522,2013.0,Brazil,BRA
Aedes aegypti,9523,2013.0,Brazil,BRA
Aedes aegypti,9524,2013.0,Brazil,BRA
Aedes aegypti,9525,2013.0,Brazil,BRA
Aedes aegypti,9526,2013.0,Brazil,BRA
Aedes aegypti,9527,2013.0,Brazil,BRA
Aedes aegypti,9528,2013.0,Brazil,BRA
Aedes aegypti,9529,2013.0,Brazil,BRA
Aedes aegypti,9530,2013.0,Brazil,BRA
Aedes aegypti,9531,2013.0,Brazil,BRA
Aedes aegypti,9532,2013.0,Brazil,BRA
Aedes aegypti,9533,2013.0,Brazil,BRA
Aedes aegypti,9534,2013.0,United States of America,USA
Aedes aegypti,9535,2014.0,Indonesia,IDN
Aedes aegypti,9536,2014.0,Indonesia,IDN
Aedes aegypti,9537,2014.0,Indonesia,IDN
Aedes aegypti,9538,2014.0,Indonesia,IDN
Aedes aegypti,9539,2014.0,Indonesia,IDN
Aedes aegypti,10457,2004.0,Taiwan,TWN
Aedes aegypti,10458,2004.0,Taiwan,TWN
Aedes aegypti,10459,2004.0,Taiwan,TWN
Aedes aegypti,10460,2004.0,Taiwan,TWN
Aedes aegypti,10461,2004.0,Taiwan,TWN
Aedes aegypti,10462,2004.0,Taiwan,TWN
Aedes aegypti,10463,2004.0,Taiwan,TWN
Aedes aegypti,10464,2004.0,Taiwan,TWN
Aedes aegypti,10465,2004.0,Taiwan,TWN
Aedes aegypti,10466,2004.0,Taiwan,TWN
Aedes aegypti,10467,2004.0,Taiwan,TWN
Aedes aegypti,10468,2004.0,Taiwan,TWN
Aedes aegypti,10469,2004.0,Taiwan,TWN
Aedes aegypti,10470,2004.0,Taiwan,TWN
Aedes aegypti,10471,2004.0,Taiwan,TWN
Aedes aegypti,10472,2004.0,Taiwan,TWN
Aedes aegypti,10473,2004.0,Taiwan,TWN
Aedes aegypti,10474,2004.0,Taiwan,TWN
Aedes aegypti,10475,2004.0,Taiwan,TWN
Aedes aegypti,10476,2004.0,Taiwan,TWN
Aedes aegypti,10477,2004.0,Taiwan,TWN
Aedes aegypti,10478,2004.0,Taiwan,TWN
Aedes aegypti,10479,2004.0,Taiwan,TWN
Aedes aegypti,10480,2004.0,Taiwan,TWN
Aedes aegypti,10481,2004.0,Taiwan,TWN
Aedes aegypti,10482,2004.0,Taiwan,TWN
Aedes aegypti,10483,2004.0,Taiwan,TWN
Aedes aegypti,10484,2004.0,Taiwan,TWN
Aedes aegypti,10485,2004.0,Taiwan,TWN
Aedes aegypti,10486,2004.0,Taiwan,TWN
Aedes aegypti,10487,2004.0,Taiwan,TWN
Aedes aegypti,10488,2004.0,Taiwan,TWN
Aedes aegypti,10489,2004.0,Taiwan,TWN
Aedes aegypti,10490,2004.0,Taiwan,TWN
Aedes aegypti,10491,2004.0,Taiwan,TWN
Aedes aegypti,10492,2004.0,Taiwan,TWN
Aedes aegypti,10493,2004.0,Taiwan,TWN
Aedes aegypti,10494,2004.0,Taiwan,TWN
Aedes aegypti,10495,2004.0,Taiwan,TWN
Aedes aegypti,10496,2004.0,Taiwan,TWN
Aedes aegypti,10497,2004.0,Taiwan,TWN
Aedes aegypti,10498,2004.0,Taiwan,TWN
Aedes aegypti,10499,2004.0,Taiwan,TWN
Aedes aegypti,10500,2004.0,Taiwan,TWN
Aedes aegypti,10501,2004.0,Taiwan,TWN
Aedes aegypti,10502,2004.0,Taiwan,TWN
Aedes aegypti,10503,2004.0,Taiwan,TWN
Aedes aegypti,10504,2004.0,Taiwan,TWN
Aedes aegypti,10505,2004.0,Taiwan,TWN
Aedes aegypti,10506,2004.0,Taiwan,TWN
Aedes aegypti,10507,2004.0,Taiwan,TWN
Aedes aegypti,10508,2004.0,Taiwan,TWN
Aedes aegypti,10509,2004.0,Taiwan,TWN
Aedes aegypti,10510,2004.0,Taiwan,TWN
Aedes aegypti,10511,2004.0,Taiwan,TWN
Aedes aegypti,10512,2004.0,Taiwan,TWN
Aedes aegypti,10513,2004.0,Taiwan,TWN
Aedes aegypti,10514,2004.0,Taiwan,TWN
Aedes aegypti,10515,2004.0,Taiwan,TWN
Aedes aegypti,10516,2004.0,Taiwan,TWN
Aedes aegypti,10517,2004.0,Taiwan,TWN
Aedes aegypti,10518,2004.0,Taiwan,TWN
Aedes aegypti,10519,2004.0,Taiwan,TWN
Aedes aegypti,10520,2004.0,Taiwan,TWN
Aedes aegypti,10521,2004.0,Taiwan,TWN
Aedes aegypti,10522,2004.0,Taiwan,TWN
Aedes aegypti,10523,2004.0,Taiwan,TWN
Aedes aegypti,10524,2004.0,Taiwan,TWN
Aedes aegypti,10525,2004.0,Taiwan,TWN
Aedes aegypti,10526,2004.0,Taiwan,TWN
Aedes aegypti,10527,2004.0,Taiwan,TWN
Aedes aegypti,10528,2004.0,Taiwan,TWN
Aedes aegypti,10529,2004.0,Taiwan,TWN
Aedes aegypti,10530,2004.0,Taiwan,TWN
Aedes aegypti,10531,2004.0,Taiwan,TWN
Aedes aegypti,10532,2004.0,Taiwan,TWN
Aedes aegypti,10533,2004.0,Taiwan,TWN
Aedes aegypti,10534,2004.0,Taiwan,TWN
Aedes aegypti,10535,2004.0,Taiwan,TWN
Aedes aegypti,10536,2004.0,Taiwan,TWN
Aedes aegypti,10537,2004.0,Taiwan,TWN
Aedes aegypti,10538,2004.0,Taiwan,TWN
Aedes aegypti,10539,2004.0,Taiwan,TWN
Aedes aegypti,10540,2004.0,Taiwan,TWN
Aedes aegypti,10541,2004.0,Taiwan,TWN
Aedes aegypti,10542,2004.0,Taiwan,TWN
Aedes aegypti,10543,2004.0,Taiwan,TWN
Aedes aegypti,10544,2004.0,Taiwan,TWN
Aedes aegypti,10545,2004.0,Taiwan,TWN
Aedes aegypti,10546,2004.0,Taiwan,TWN
Aedes aegypti,10547,2004.0,Taiwan,TWN
Aedes aegypti,10548,2004.0,Taiwan,TWN
Aedes aegypti,10549,2004.0,Taiwan,TWN
Aedes aegypti,10550,2004.0,Taiwan,TWN
Aedes aegypti,10551,2004.0,Taiwan,TWN
Aedes aegypti,10552,2004.0,Taiwan,TWN
Aedes aegypti,10553,2004.0,Taiwan,TWN
Aedes aegypti,10554,2004.0,Taiwan,TWN
Aedes aegypti,10555,2004.0,Taiwan,TWN
Aedes aegypti,10556,2004.0,Taiwan,TWN
Aedes aegypti,10557,2004.0,Taiwan,TWN
Aedes aegypti,10558,2004.0,Taiwan,TWN
Aedes aegypti,10559,2004.0,Taiwan,TWN
Aedes aegypti,10560,2004.0,Taiwan,TWN
Aedes aegypti,10561,2004.0,Taiwan,TWN
Aedes aegypti,10562,2004.0,Taiwan,TWN
Aedes aegypti,10563,2004.0,Taiwan,TWN
Aedes aegypti,10564,2004.0,Taiwan,TWN
Aedes aegypti,10565,2004.0,Taiwan,TWN
Aedes aegypti,10566,2004.0,Taiwan,TWN
Aedes aegypti,10567,2004.0,Taiwan,TWN
Aedes aegypti,10568,2004.0,Taiwan,TWN
Aedes aegypti,10569,2004.0,Taiwan,TWN
Aedes aegypti,10570,2004.0,Taiwan,TWN
Aedes aegypti,10571,2004.0,Taiwan,TWN
Aedes aegypti,10572,2004.0,Taiwan,TWN
Aedes aegypti,10573,2004.0,Taiwan,TWN
Aedes aegypti,10574,2004.0,Taiwan,TWN
Aedes aegypti,10575,2004.0,Taiwan,TWN
Aedes aegypti,10576,2004.0,Taiwan,TWN
Aedes aegypti,10577,2004.0,Taiwan,TWN
Aedes aegypti,10578,2004.0,Taiwan,TWN
Aedes aegypti,10579,2004.0,Taiwan,TWN
Aedes aegypti,10580,2004.0,Taiwan,TWN
Aedes aegypti,10581,2004.0,Taiwan,TWN
Aedes aegypti,10582,2004.0,Taiwan,TWN
Aedes aegypti,10583,2004.0,Taiwan,TWN
Aedes aegypti,10584,2004.0,Taiwan,TWN
Aedes aegypti,10585,2004.0,Taiwan,TWN
Aedes aegypti,10586,2004.0,Taiwan,TWN
Aedes aegypti,10587,2004.0,Taiwan,TWN
Aedes aegypti,10588,2004.0,Taiwan,TWN
Aedes aegypti,10589,2004.0,Taiwan,TWN
Aedes aegypti,10590,2004.0,Taiwan,TWN
Aedes aegypti,10591,2004.0,Taiwan,TWN
Aedes aegypti,10592,2004.0,Taiwan,TWN
Aedes aegypti,10593,2004.0,Taiwan,TWN
Aedes aegypti,10594,2004.0,Taiwan,TWN
Aedes aegypti,10595,2004.0,Taiwan,TWN
Aedes aegypti,10596,2004.0,Taiwan,TWN
Aedes aegypti,10597,2004.0,Taiwan,TWN
Aedes aegypti,10598,2004.0,Taiwan,TWN
Aedes aegypti,10599,2004.0,Taiwan,TWN
Aedes aegypti,10600,2004.0,Taiwan,TWN
Aedes aegypti,10601,2004.0,Taiwan,TWN
Aedes aegypti,10602,2004.0,Taiwan,TWN
Aedes aegypti,10603,2004.0,Taiwan,TWN
Aedes aegypti,10604,2004.0,Taiwan,TWN
Aedes aegypti,10605,2004.0,Taiwan,TWN
Aedes aegypti,10606,2004.0,Taiwan,TWN
Aedes aegypti,10607,2004.0,Taiwan,TWN
Aedes aegypti,10608,2004.0,Taiwan,TWN
Aedes aegypti,10609,2004.0,Taiwan,TWN
Aedes aegypti,10610,2004.0,Taiwan,TWN
Aedes aegypti,10611,2004.0,Taiwan,TWN
Aedes aegypti,10612,2004.0,Taiwan,TWN
Aedes aegypti,10613,2004.0,Taiwan,TWN
Aedes aegypti,10614,2004.0,Taiwan,TWN
Aedes aegypti,10615,2004.0,Taiwan,TWN
Aedes aegypti,10616,2004.0,Taiwan,TWN
Aedes aegypti,10617,2004.0,Taiwan,TWN
Aedes aegypti,10618,2004.0,Taiwan,TWN
Aedes aegypti,10619,2004.0,Taiwan,TWN
Aedes aegypti,10620,2004.0,Taiwan,TWN
Aedes aegypti,10621,2004.0,Taiwan,TWN
Aedes aegypti,10622,2004.0,Taiwan,TWN
Aedes aegypti,10623,2004.0,Taiwan,TWN
Aedes aegypti,10624,2004.0,Taiwan,TWN
Aedes aegypti,10625,2004.0,Taiwan,TWN
Aedes aegypti,10626,2004.0,Taiwan,TWN
Aedes aegypti,10627,2004.0,Taiwan,TWN
Aedes aegypti,10628,2004.0,Taiwan,TWN
Aedes aegypti,10629,2004.0,Taiwan,TWN
Aedes aegypti,10630,2004.0,Taiwan,TWN
Aedes aegypti,10631,2004.0,Taiwan,TWN
Aedes aegypti,10632,2004.0,Taiwan,TWN
Aedes aegypti,10633,2004.0,Taiwan,TWN
Aedes aegypti,10634,2004.0,Taiwan,TWN
Aedes aegypti,10635,2004.0,Taiwan,TWN
Aedes aegypti,10636,2004.0,Taiwan,TWN
Aedes aegypti,10637,2004.0,Taiwan,TWN
Aedes aegypti,10638,2004.0,Taiwan,TWN
Aedes aegypti,10639,2004.0,Taiwan,TWN
Aedes aegypti,10640,2004.0,Taiwan,TWN
Aedes aegypti,10641,2004.0,Taiwan,TWN
Aedes aegypti,10642,2004.0,Taiwan,TWN
Aedes aegypti,10643,2004.0,Taiwan,TWN
Aedes aegypti,10644,2004.0,Taiwan,TWN
Aedes aegypti,10645,2004.0,Taiwan,TWN
Aedes aegypti,10646,2004.0,Taiwan,TWN
Aedes aegypti,10647,2004.0,Taiwan,TWN
Aedes aegypti,10648,2004.0,Taiwan,TWN
Aedes aegypti,10649,2004.0,Taiwan,TWN
Aedes aegypti,10650,2004.0,Taiwan,TWN
Aedes aegypti,10651,2004.0,Taiwan,TWN
Aedes aegypti,10652,2004.0,Taiwan,TWN
Aedes aegypti,10653,2004.0,Taiwan,TWN
Aedes aegypti,10654,2004.0,Taiwan,TWN
Aedes aegypti,10655,2004.0,Taiwan,TWN
Aedes aegypti,10656,2004.0,Taiwan,TWN
Aedes aegypti,10657,2004.0,Taiwan,TWN
Aedes aegypti,10658,2004.0,Taiwan,TWN
Aedes aegypti,10659,2004.0,Taiwan,TWN
Aedes aegypti,10660,2004.0,Taiwan,TWN
Aedes aegypti,10661,2004.0,Taiwan,TWN
Aedes aegypti,10662,2004.0,Taiwan,TWN
Aedes aegypti,10663,2004.0,Taiwan,TWN
Aedes aegypti,10664,2004.0,Taiwan,TWN
Aedes aegypti,10665,2004.0,Taiwan,TWN
Aedes aegypti,10666,2004.0,Taiwan,TWN
Aedes aegypti,10667,2004.0,Taiwan,TWN
Aedes aegypti,10668,2004.0,Taiwan,TWN
Aedes aegypti,10669,2004.0,Taiwan,TWN
Aedes aegypti,10670,2004.0,Taiwan,TWN
Aedes aegypti,10671,2004.0,Taiwan,TWN
Aedes aegypti,10672,2004.0,Taiwan,TWN
Aedes aegypti,10673,2004.0,Taiwan,TWN
Aedes aegypti,10674,2004.0,Taiwan,TWN
Aedes aegypti,10675,2004.0,Taiwan,TWN
Aedes aegypti,10676,2004.0,Taiwan,TWN
Aedes aegypti,10677,2004.0,Taiwan,TWN
Aedes aegypti,10678,2004.0,Taiwan,TWN
Aedes aegypti,10679,2004.0,Taiwan,TWN
Aedes aegypti,10680,2004.0,Taiwan,TWN
Aedes aegypti,10681,2004.0,Taiwan,TWN
Aedes aegypti,10682,2004.0,Taiwan,TWN
Aedes aegypti,10683,2004.0,Taiwan,TWN
Aedes aegypti,10684,2004.0,Taiwan,TWN
Aedes aegypti,10685,2004.0,Taiwan,TWN
Aedes aegypti,10686,2004.0,Taiwan,TWN
Aedes aegypti,10687,2004.0,Taiwan,TWN
Aedes aegypti,10688,2004.0,Taiwan,TWN
Aedes aegypti,10689,2004.0,Taiwan,TWN
Aedes aegypti,10690,2004.0,Taiwan,TWN
Aedes aegypti,10691,2004.0,Taiwan,TWN
Aedes aegypti,10692,2004.0,Taiwan,TWN
Aedes aegypti,10693,2004.0,Taiwan,TWN
Aedes aegypti,10694,2004.0,Taiwan,TWN
Aedes aegypti,10695,2004.0,Taiwan,TWN
Aedes aegypti,10696,2004.0,Taiwan,TWN
Aedes aegypti,10697,2004.0,Taiwan,TWN
Aedes aegypti,10698,2004.0,Taiwan,TWN
Aedes aegypti,10699,2004.0,Taiwan,TWN
Aedes aegypti,10700,2004.0,Taiwan,TWN
Aedes aegypti,10701,2004.0,Taiwan,TWN
Aedes aegypti,10702,2004.0,Taiwan,TWN
Aedes aegypti,10703,2004.0,Taiwan,TWN
Aedes aegypti,10704,2004.0,Taiwan,TWN
Aedes aegypti,10705,2004.0,Taiwan,TWN
Aedes aegypti,10706,2004.0,Taiwan,TWN
Aedes aegypti,10707,2004.0,Taiwan,TWN
Aedes aegypti,10708,2004.0,Taiwan,TWN
Aedes aegypti,10709,2004.0,Taiwan,TWN
Aedes aegypti,10710,2004.0,Taiwan,TWN
Aedes aegypti,10711,2004.0,Taiwan,TWN
Aedes aegypti,10712,2004.0,Taiwan,TWN
Aedes aegypti,10713,2004.0,Taiwan,TWN
Aedes aegypti,10714,2004.0,Taiwan,TWN
Aedes aegypti,10715,2004.0,Taiwan,TWN
Aedes aegypti,10716,2004.0,Taiwan,TWN
Aedes aegypti,10717,2004.0,Taiwan,TWN
Aedes aegypti,10718,2004.0,Taiwan,TWN
Aedes aegypti,10719,2004.0,Taiwan,TWN
Aedes aegypti,10720,2004.0,Taiwan,TWN
Aedes aegypti,10721,2004.0,Taiwan,TWN
Aedes aegypti,10722,2004.0,Taiwan,TWN
Aedes aegypti,10723,2004.0,Taiwan,TWN
Aedes aegypti,10724,2004.0,Taiwan,TWN
Aedes aegypti,10725,2004.0,Taiwan,TWN
Aedes aegypti,10726,2004.0,Taiwan,TWN
Aedes aegypti,10727,2004.0,Taiwan,TWN
Aedes aegypti,10728,2004.0,Taiwan,TWN
Aedes aegypti,10729,2004.0,Taiwan,TWN
Aedes aegypti,10730,2004.0,Taiwan,TWN
Aedes aegypti,10731,2004.0,Taiwan,TWN
Aedes aegypti,10732,2004.0,Taiwan,TWN
Aedes aegypti,10733,2004.0,Taiwan,TWN
Aedes aegypti,10734,2004.0,Taiwan,TWN
Aedes aegypti,10735,2004.0,Taiwan,TWN
Aedes aegypti,10736,2004.0,Taiwan,TWN
Aedes aegypti,10737,2004.0,Taiwan,TWN
Aedes aegypti,10738,2004.0,Taiwan,TWN
Aedes aegypti,10739,2004.0,Taiwan,TWN
Aedes aegypti,10740,2004.0,Taiwan,TWN
Aedes aegypti,10741,2004.0,Taiwan,TWN
Aedes aegypti,10742,2004.0,Taiwan,TWN
Aedes aegypti,10743,2004.0,Taiwan,TWN
Aedes aegypti,10744,2004.0,Taiwan,TWN
Aedes aegypti,10745,2004.0,Taiwan,TWN
Aedes aegypti,10746,2004.0,Taiwan,TWN
Aedes aegypti,10747,2004.0,Taiwan,TWN
Aedes aegypti,10748,2004.0,Taiwan,TWN
Aedes aegypti,10749,2004.0,Taiwan,TWN
Aedes aegypti,10750,2004.0,Taiwan,TWN
Aedes aegypti,10751,2004.0,Taiwan,TWN
Aedes aegypti,10752,2004.0,Taiwan,TWN
Aedes aegypti,10753,2004.0,Taiwan,TWN
Aedes aegypti,10754,2004.0,Taiwan,TWN
Aedes aegypti,10755,2004.0,Taiwan,TWN
Aedes aegypti,10756,2004.0,Taiwan,TWN
Aedes aegypti,10757,2004.0,Taiwan,TWN
